@lat,@lon,name:cy,place,name
51.7439047,-4.7442473,,hamlet,Thomas Chapel
51.7132056,-4.9873447,,village,Waterston
51.5214781,-3.7026884,,village,North Cornelly
51.4764271,-3.4812982,,village,Penllyn
51.4888535,-3.4736078,,village,Graig Penllyn
51.5686540,-4.1230237,,locality,Great Tor
51.6273807,-3.9555713,,suburb,Mayhill
51.6271676,-3.9714929,,suburb,Townhill
51.9041362,-5.2676865,,hamlet,Treleddyd Fawr
51.8743122,-5.2351567,,hamlet,Trelerw
51.8204943,-5.0953385,,hamlet,Nolton
51.8065455,-5.0863024,,hamlet,Druidston
51.7803689,-5.1023775,,village,Broad Haven
51.7731989,-5.1074438,,village,Little Haven
51.7344112,-5.2450272,,locality,Martin's Haven
51.7075201,-5.1694437,,village,Dale
51.9352634,-5.2052018,,hamlet,Abereiddy
52.0230180,-4.8955484,,hamlet,Cwm-yr-Eglwys
52.0211216,-4.8444554,,hamlet,Parrog
52.0139378,-4.7088429,,village,Eglwyswrw
51.4850621,-3.6089595,,village,Merthyr Mawr
53.4069953,-4.5297466,,locality,Hen Borth
53.4051021,-4.5695721,,locality,Porth-y-Dyfn
53.4011108,-4.5687138,,locality,Pen Bryn-yr-lglwys
53.3974262,-4.5569550,,locality,Pant-yr-eglwys
53.4009996,-4.5446604,,farm,Mynachdy
53.4083767,-4.5233952,,village,Llanrhwydrys
51.4834739,-3.1496075,,suburb,Splott
51.4717535,-3.1709150,,suburb,Butetown
51.4875957,-3.1414886,,suburb,Tremorfa
51.4930940,-3.1785539,,suburb,Cathays
51.8755713,-3.9929097,,village,Ffairfach
51.8607427,-4.1284448,,village,Llanarthne
51.5458815,-3.5239043,,village,Heol Y Cyw
51.5693110,-3.5377734,,village,Blackmill
51.6354654,-4.1298578,,village,Crofty
51.6222036,-3.9918394,,suburb,Tycoch
51.5805136,-4.0022083,,suburb,Norton
51.5211493,-3.4822548,,village,Llanilid
51.5480380,-3.5971637,,village,Tondu
53.0723632,-3.1023826,,village,Bwlchgwyn
51.4199339,-3.4800131,,hamlet,Frampton
51.7824830,-4.7039672,,hamlet,Princes Gate
51.5227522,-3.7198529,,village,Mawdlam
51.5106458,-3.7017001,,village,South Cornelly
52.7282118,-3.4333012,,hamlet,Pont Llogel
52.6823424,-3.4633420,,village,Llangadfan
51.7077400,-3.9732612,,village,Felindre
51.7024808,-3.9328596,,hamlet,Rhydypandy
51.6368746,-3.3615580,,village,Ynysybwl
51.6333821,-3.9402966,,suburb,Hafod
51.6346334,-3.9475759,,suburb,Cwmfelin
53.1435243,-2.9924872,,hamlet,The Green
53.1257581,-2.9842704,,hamlet,Honkley
53.1197629,-2.9776639,,hamlet,Burton Green
51.5303333,-3.5283329,,hamlet,Hendre
51.8695699,-4.1890352,,village,Nantgaredig
51.9032688,-3.0195022,,hamlet,Cwmyoy
53.1104634,-2.9615762,,village,Burton
53.1184281,-2.9908144,,hamlet,Golly
53.1040344,-2.9290918,,village,Trevalyn
53.0742785,-2.9477091,,hamlet,Borras
53.0855069,-2.9719850,,village,Gresford
53.0911459,-2.9600738,,village,Marford
51.5399993,-3.4592355,,village,Brynna
51.5244504,-3.5758699,,village,Litchard
51.5396390,-3.4412969,,village,Llanharan
51.9240228,-3.4636195,,village,Libanus
51.9224348,-3.3480056,,village,Llanfrynach
52.5510887,-3.3757394,,hamlet,Bwlch-y-Ffridd
51.6843585,-3.7816461,,village,Cilfrew
51.7331327,-3.7506955,,village,Crynant
51.6923525,-3.7634842,,locality,Coed Gawdir
51.6897154,-3.7561550,,locality,Llety bela
51.6954360,-3.7530258,,locality,Lletyrafel
51.7041392,-3.7605066,,locality,Llwyn Gruffydd
53.0935207,-4.1837445,,hamlet,Betws Garmon
51.7269637,-3.8200024,,hamlet,Cilybebyll
51.6160085,-3.1461816,,village,Wattsville
51.5750090,-4.0701139,,hamlet,Widegate
51.8970266,-4.6294798,,village,Cefn y pant
51.6210687,-3.8116445,,village,Baglan
51.6539975,-3.7954294,,suburb,Cimla
51.5689647,-4.0065355,,hamlet,Rotherslade
51.5711252,-4.0127945,,suburb,Langland
51.9176553,-4.6455122,,hamlet,Hebron
51.9089723,-4.5274092,,hamlet,Llanwinio
51.8818537,-4.4157435,,hamlet,Abernant
51.9010393,-4.4285322,,hamlet,Talog
51.8144823,-4.1181318,,village,Foelgastell
51.8046636,-4.1031083,,village,Cefneithin
51.8655434,-4.2719009,,village,Abergwili
51.9047714,-4.5396498,,hamlet,Cwmbach
53.2107285,-3.0371565,,town,Shotton
53.2048844,-3.0208441,,village,Queensferry
52.7586213,-4.7875702,,locality,Cristin
52.7462617,-4.8001451,,locality,Pen Dirban
52.7553496,-4.8012198,,locality,Porth Solfach
52.7535306,-4.7856820,,locality,Pen Cristin
52.7567513,-4.7876561,,locality,Tynacoch
52.7621532,-4.7899735,,locality,Y Gareg Fawr
52.7622918,-4.7829630,,locality,Mynydd Enlli
52.7682296,-4.7884285,,locality,Tryn y Gorlech
51.5651526,-4.2712425,,hamlet,Pitton
51.5673677,-4.2777373,,hamlet,Middleton
53.1619347,-3.3038656,,hamlet,Llangynhafal
53.1421726,-3.2916883,,hamlet,Hirwaen
53.1687025,-4.0910220,,village,Mynydd Llandygái
51.7963191,-3.2053138,,village,Beaufort
51.6785909,-2.7685173,,hamlet,Kilgwrrwg Common
53.1639739,-3.0107820,,hamlet,Old Warren
51.6444562,-2.7411327,,village,Mynydd-bach
53.1451486,-3.2608562,,region,
53.1247630,-3.2766146,,village,Llanbedr Dyffryn Clwyd
53.1476031,-3.2135921,,hamlet,Tafarn-y-Gelyn
53.1361273,-3.2147508,,village,Llanferres
53.1400963,-3.1945406,,village,Maeshafn
53.1554156,-3.1905026,,hamlet,Cadole
53.1569597,-3.1685376,,village,Gwernymynydd
53.1805436,-3.1184981,,village,New Brighton
53.1821947,-3.0984394,,hamlet,Alltami
51.5295953,-3.2299280,,suburb,Pantmawr
51.6291181,-2.9377875,,village,Llanhennock
51.4410774,-3.5127645,,hamlet,Sutton
53.1971915,-3.0161202,,village,Mancot
53.1726857,-3.0565865,,village,Drury
53.1710616,-3.1889642,,village,Gwernaffield
51.4879448,-3.1679625,,suburb,Plasnewydd
51.5143033,-3.2032534,,suburb,Birchgrove
51.5236498,-3.2345816,,suburb,Coryton
51.5317432,-3.2517878,,suburb,Tongwynlais
51.5399081,-3.2728264,,village,Gwaelod-Y-Garth
51.5620667,-3.2637425,,village,Nantgarw
51.6093877,-3.2762220,,village,Senghenydd
51.5970541,-3.2696011,,village,Abertridwr
51.9516022,-4.3824620,,hamlet,Hermon
51.7812014,-5.0760709,,hamlet,Broadway
51.7562372,-5.0340997,,village,Tiers Cross
51.6065191,-3.2309442,,village,Llanbradach
51.5963195,-3.1406199,,village,Machen
51.7079158,-3.2614313,,village,Deri
51.7391789,-3.2967935,,village,Fochriw
51.7470445,-3.2804903,,village,Pontlottyn
51.7419426,-3.2590280,,village,Abertysswg
51.6964927,-3.2219184,,village,Aberbargoed
52.1158303,-4.6843915,,village,Gwbert
51.7302750,-3.0689809,,suburb,Talywain
51.4840366,-3.5600861,,village,Corntown
51.7480937,-4.3411944,,hamlet,Llansaint
51.8720033,-4.1522378,,village,Llanegwad
51.7764191,-4.0675795,,village,Cwmgwili
52.2403430,-3.1531383,,farm,Water Street Farm
52.9959976,-3.2195146,,village,Rhewl
53.0433930,-3.6536472,,village,Rhydlydan
52.9949087,-3.4177494,,hamlet,Ucheldref
52.9894806,-3.3839418,,village,Clawdd Poncen
53.0495469,-3.6834376,,village,Pentrefoelas
52.8119247,-4.6656961,,hamlet,Blawdty
53.0411260,-3.5920521,,hamlet,Cefn Brith
53.3368473,-3.3650090,,village,Upper Gronant
53.3410162,-3.3658981,,village,Lower Gronant
53.2945289,-3.5770466,,village,Pensarn
53.3007383,-3.5421729,,village,Towyn
52.4506370,-3.5733360,,hamlet,Glan-y-nant
53.2974273,-3.8339315,,village,Deganwy
51.5315948,-3.5826610,,hamlet,Pen y Cae
53.0244436,-3.7272325,,village,Ysbyty Ifan
52.7540712,-3.8228743,,village,Brithdir
53.2263623,-4.2272435,,hamlet,Star
51.9680804,-3.8752983,,village,Llanwrda
51.9667794,-3.9018434,,village,Llansadwrn
51.9379682,-3.8837633,,village,Llangadog
51.8937020,-3.9838960,,hamlet,Rhosmaen
51.7779243,-4.0216404,,village,Tycroes
51.7221710,-4.0528196,,village,Fforest
51.7148330,-4.0551371,,village,Yr Hendy
51.6955782,-4.0849202,,village,Llangennech
51.6778055,-4.1137593,,suburb,Llwynhendy
51.6910027,-4.1271489,,village,Dafen
51.5000000,-3.4500000,,county,Mid Glamorgan
52.2500000,-4.0000000,,county,Sir Ceredigion
51.5833330,-3.7500000,,county,West Glamorgan
51.6314902,-3.9465494,,suburb,Waun Wen
51.6902162,-4.0126017,,village,Pontlliw
51.5078455,-3.5832851,,village,Newcastle
51.9700780,-4.8757446,,village,Cwm Gwaun
52.8941882,-4.6555869,,village,Porth Ychain
52.2961157,-3.8499667,,village,Ffair Rhos
51.8684757,-3.2301949,,village,Llangynidr
52.2982693,-3.5184786,,village,Llansantffraed-Cwmdeuddwr
51.7837811,-4.0429472,,village,Capel Hendre
51.6823803,-3.9967146,,village,Tircoed
53.1605353,-3.3746534,,village,Llanrhaeadr
51.8936401,-4.0402926,,hamlet,Glan Myddyfi
51.9300866,-4.8007286,,village,Rosebush
51.5487753,-3.6792184,,village,Pen y Bryn
51.5457555,-3.6329068,,hamlet,Ffordd y Gyfraith
51.5472754,-3.6527016,,hamlet,Craig yr Aber
51.5320564,-3.6498846,,village,Cefn Cribwr
52.0223735,-3.1878695,,village,Felindre
53.0583747,-4.1778696,,hamlet,Drws-y-coed
52.4170014,-4.0545930,,suburb,Waun Fawr
52.3368122,-3.8509608,,village,Pontrhydygroes
51.4745689,-3.5529842,,hamlet,Tair Croes
51.5369419,-3.6359249,,hamlet,Cwm Ffoes
53.2814625,-3.2174563,,village,Bryn Celyn
51.5471642,-3.7022242,,village,Coed Hirwaun
52.4377731,-3.9988431,,village,Penrhyncoch
51.6442245,-3.7537325,,village,Efail Fach
51.6342306,-3.7437128,,village,Pontrhydyfen
51.6165134,-3.7086499,,village,Bryn
51.5956175,-3.6428689,,village,Cwmfelin
51.5880084,-3.6340365,,village,Llangynwyd
51.5596663,-3.6023915,,village,Coytrahen
51.5626022,-3.7362551,,hamlet,Margam Village
52.9512003,-3.9463062,,hamlet,Rhos-wen
51.8586898,-3.1527542,,hamlet,Dardy
51.8571667,-3.1613359,,hamlet,Ffawyddog
51.5195724,-3.6337387,,hamlet,Llangewydd
52.9960448,-2.9932747,,village,Crabtree Green
51.9030809,-3.4471210,,hamlet,Cwm-llwch
51.9169174,-3.4259004,,hamlet,Heol-fanog
53.1797550,-3.5984091,,village,Llansannan
53.1539639,-3.5324855,,village,Bylchau
53.1464260,-3.4909008,,village,Nantglyn
53.2795531,-4.6152195,,village,Bae Trearddur
53.0832937,-3.7687301,,village,Capel Garmon
53.0897090,-3.7390591,,village,Nebo
51.7899550,-3.8808632,,village,Gwaun-cae-gurwen
51.7802629,-3.8786989,,village,Cwmgors
52.9608728,-2.8095989,,hamlet,Little Arowry
52.9444301,-2.7329648,,village,Fenn's Bank
53.0324685,-2.8972413,,hamlet,Bowling Bank
53.0274714,-2.8848785,,hamlet,Sutton Green
51.7782395,-4.1748134,,village,Pontyberem
52.9654162,-2.8274022,,village,Horseman's Green
52.9500653,-2.7657157,,village,Bronington
52.9599141,-2.9141954,,village,Lightwood Green
52.0125574,-4.9901564,,village,Harbour Village
52.9882212,-2.8811557,,hamlet,Holly Bush
52.9822459,-2.8589570,,hamlet,Pandy
52.9620849,-2.7832937,,hamlet,Eglwys Cross
52.9563977,-2.8900638,,hamlet,Sandy Lane
52.9809839,-2.8996373,,hamlet,Cloy
52.9995482,-2.8761823,,hamlet,Wallington
53.0478293,-2.8916284,,hamlet,Isycoed
52.9325486,-2.8102699,,locality,Bettisfield Park
52.9763916,-2.7939791,,hamlet,Drury Lane
52.9630120,-2.7408673,,hamlet,Painters Green
53.0539823,-3.0639560,,village,Coedpoeth
53.0647289,-3.2029233,,hamlet,Llandegla
53.0646246,-3.1119088,,hamlet,Gwynfryn
53.0766362,-3.0607814,,village,Brymbo
53.0135466,-3.0405190,,village,Johnstown
53.0177441,-2.9303679,,hamlet,Cross Lanes
53.0554853,-2.9020792,,hamlet,Ridley Wood
53.1825660,-4.0955434,,hamlet,Sling
53.1902945,-4.0904847,,village,Tregarth
52.7677603,-4.0666763,,locality,Pen-y-Dinas Hillfort
51.8067138,-3.2763797,,hamlet,Trefil
51.7390226,-3.5636396,,village,Rhigos
53.2244773,-4.1150584,,suburb,Maesgeirchen
51.8174508,-2.6688367,,locality,Redding Enclosure
51.8201037,-2.6841575,,hamlet,Fiddlers Elbow
51.8068766,-2.6953375,,suburb,Wyesham
51.9575999,-3.6464031,,hamlet,Llywel
52.0592363,-3.6367824,,village,Tirabad
51.6022573,-3.4195164,,village,Trebanog
52.4595634,-3.9385348,,village,Bontgoch
52.4284435,-3.9181550,,hamlet,Cwmerfyn
52.4368601,-3.9120131,,hamlet,Cwmsymlog
52.4571436,-4.0091598,,hamlet,Dole
52.4729253,-4.0273473,,hamlet,Dôl-y-Bont
52.4646711,-4.0139913,,hamlet,Tai-gwynion
52.4535471,-4.0191154,,hamlet,Rhydypennau
53.3268705,-3.7825866,,locality,Creigiau Rhiwledyn
53.3304917,-3.8323594,,locality,Happy Valley
53.3183460,-3.7966413,,hamlet,Bodafon
51.9523667,-4.1487510,,village,Brechfa
51.6978868,-2.6895969,,hamlet,Chapel Hill
51.7164434,-2.6847880,,locality,Coed Ithel
51.6787522,-3.1718290,,village,Oakdale
53.0656737,-3.0017122,,suburb,Rhosrobin
53.0578490,-2.9821201,,suburb,Acton
53.0663531,-2.9885102,,suburb,Little Acton
51.4675202,-3.4277714,,village,Aberthin
51.6598544,-4.0303597,,suburb,Garden Village
51.6524642,-4.0012158,,suburb,Llewitha
52.2827412,-4.1755579,,village,Llannon
53.0549235,-2.9703905,,suburb,Rhosnesni
52.9419121,-3.5317501,,village,Sarnau
52.9464377,-3.5076317,,village,Bethel
52.9809325,-3.4127470,,village,Melin Rûg
52.9389930,-3.0327137,,hamlet,Pont-y-blew
52.9471906,-2.9375264,,hamlet,Knolton Bryn
52.9470168,-2.9260850,,hamlet,Knolton
52.9537944,-2.9429106,,hamlet,Rhewl
51.4614501,-3.5732125,,hamlet,Castle-upon-Alun
51.7583183,-2.9440573,,hamlet,Llanfair Cilgedin
51.6199218,-3.1241192,,village,Crosskeys
51.9802376,-4.9337787,,hamlet,Llanychaer
51.9420843,-4.7034033,,village,Mynachlogddu
51.9448733,-4.5007897,,hamlet,Trelech
51.9139940,-4.4627108,,hamlet,Pen-y-Bont
53.0968385,-3.2111695,,village,Llanarmon yn Iâl
51.8602021,-4.2130241,,hamlet,Capel Dewi
51.8220861,-4.1495263,,village,Porthyrhyd
52.3741528,-4.0092260,,hamlet,New Cross
52.3911664,-3.8602239,,hamlet,Ystumtuen
52.3455332,-3.9603883,,hamlet,Abermagwr
51.6769516,-3.6286664,,village,Glyncorrwg
51.4635863,-3.6098519,,hamlet,Heol y Mynydd
52.1294654,-4.0232278,,village,Cellan
52.1416707,-4.0112908,,village,Llanfair Clydogau
52.2845819,-3.8622402,,village,Pontrhydfendigaid
51.5484689,-2.8972303,,village,Whitson
51.9959508,-4.5119189,,hamlet,Cwm Cych
52.0228299,-4.4944110,,hamlet,Penrherber
51.8282362,-3.6633265,,hamlet,Penwyllt
51.6130794,-3.7626552,,village,Cwmafan
51.9722318,-4.5421803,,hamlet,Pant-yr-hwddwch
53.3072358,-3.3672752,,village,Trelawnyd
51.9559783,-3.7880826,,village,Myddfai
51.7936190,-4.0268082,,village,Saron
51.7791773,-3.9997716,,village,Pantyffynnon
52.9166323,-3.5822627,,village,Llanfor
53.3183456,-3.3904030,,village,Gwaenysgor
51.6492737,-4.0639752,,hamlet,Y Wern
53.0801195,-4.3145746,,hamlet,Llandwrog
52.9444797,-4.3386378,,village,Llangybi
52.9276871,-4.3470117,,village,Llanarmon
53.2457833,-3.3058754,,village,Caerwys
52.5858367,-3.2669886,,hamlet,Brooks
52.5622869,-3.3673301,,locality,The Dingle
52.1797948,-3.9574278,,village,Llanddewi Brefi
52.8185469,-4.1433138,,island,Shell Island
53.2340987,-3.2711576,,village,Ysceifiog
52.8545140,-3.3755667,,hamlet,Tan-y-pistyll
51.5926555,-2.9642537,,suburb,Beechwood
51.5911590,-2.9344981,,suburb,Ringland
53.2162347,-3.2503747,,village,Nannerch
52.7326741,-3.0053144,,village,Crew Green
51.6440504,-3.2224498,,village,Maesycwmmer
52.5039501,-3.2355023,,hamlet,Glanmule
52.6450637,-3.9561009,,village,Abergynolwyn
51.7949672,-4.0859400,,village,Cross Hands
53.1183387,-2.9368764,,village,Lavister
53.0446857,-2.9731318,,suburb,Caia Park
51.9776400,-3.0865111,,hamlet,Capel-y-ffin
51.9064520,-3.1930020,,village,Cwmdu
51.7819324,-3.7571837,,town,Ystradgynlais
51.7673807,-3.7853362,,village,Ystalyfera
51.8114461,-3.6783053,,village,Pen y Cae
51.8764998,-3.1063694,,village,Llanbedr
51.5790379,-3.0375707,,suburb,Pye Corner
51.6161999,-3.0141213,,suburb,Malpas Court
51.5887602,-3.0355571,,suburb,High Cross
51.5889184,-3.0823130,,hamlet,Five Lanes
53.0624009,-3.0508552,,village,Tanyfron
53.0650269,-3.0369263,,village,Brynteg
53.0580787,-3.0324199,,village,New Broughton
53.0696766,-3.0406589,,village,Cefn
53.0732046,-3.0367443,,village,Pentre Broughton
53.0758572,-3.0364256,,village,Moss
53.0782089,-3.0395209,,village,Cerney
53.0544389,-3.0254136,,village,Caego
53.0743703,-3.0213129,,village,Gwersyllt
51.5937433,-2.9844721,,suburb,Barnardstown
51.5675552,-3.0119636,,suburb,Maesglas
51.5999449,-3.0009637,,suburb,Crindau
51.6055625,-2.9480991,,hamlet,Ultra Pontem
51.6185676,-2.9259548,,hamlet,Bulmore
51.5857813,-2.9451380,,suburb,Alway
51.5889277,-2.9541073,,suburb,Ladyhill
51.5830614,-2.9611454,,suburb,Somerton
51.5602800,-3.0189997,,suburb,Duffryn
51.5869060,-2.9993737,,suburb,Baneswell
51.5824407,-2.9984107,,suburb,St. Woolos
53.3537357,-4.2366244,,village,Moelfre
53.2020827,-3.0134775,,locality,Queensferry Industrial Estate
53.2262292,-4.5203608,,village,Rhosneigr
51.5818053,-3.0079146,,suburb,Stow Park
51.5879651,-3.0213042,,suburb,Ridgeway
51.5977351,-3.0059160,,suburb,Barrack Hill
51.5793252,-3.0593272,,suburb,Graig
51.5919912,-2.9550000,,suburb,Lawrence Hill
51.5920978,-2.9410096,,suburb,Bishpool
51.5991892,-2.9354306,,suburb,Coldra
51.5967900,-2.9959498,,suburb,Shaftesbury
53.2930792,-4.0872141,,village,Llangoed
53.2919860,-4.1364486,,village,Llanddona
53.2786735,-4.0944377,,village,Llanfaes
53.2581151,-4.4562944,,hamlet,Engedi
53.2391198,-4.4679115,,hamlet,Pencarnisiog
53.2298095,-4.4897031,,hamlet,Llanfaelog
53.2464775,-4.2351077,,village,Penmynydd
53.3322633,-4.3137286,,village,Llanfihangel Tre'r Beirdd
53.1760518,-3.0594416,,village,Burntwood
53.1921333,-3.0558056,,village,Ewloe Green
53.1963580,-3.0000801,,village,Sandycroft
53.2021334,-3.0185413,,village,Pentre
53.1997515,-3.0384035,,village,Aston
51.6071841,-3.0054251,,suburb,Malpas
51.6200103,-3.0072978,,suburb,Woodlands
51.6167329,-3.0031779,,suburb,Malpas Park
51.6258133,-3.0099750,,hamlet,Croes-y-mwyalch
52.5687286,-3.3485279,,locality,The Dell
53.1923689,-4.0613155,,village,Rachub
53.3195952,-3.8094610,,suburb,Craig-y-don
51.6912393,-3.3886061,,village,Cefnpennar
51.6847803,-3.3981967,,village,Fernhill
51.6502370,-3.9013867,,suburb,Winch Wen
51.6406501,-3.9101844,,suburb,Bonymaen
51.6200174,-3.3210244,,village,Cilfynydd
51.6226367,-3.3362090,,village,Glyncoch
51.6892393,-3.4141959,,village,Abercwmboi
51.7069389,-3.4144803,,village,Cwmbach
51.6847538,-3.4475969,,village,Cwmaman
51.6960471,-3.4259368,,village,Godreaman
51.7192929,-3.4326526,,village,Abernant
51.5612496,-2.9460908,,locality,Pye Corner
51.9490256,-5.1448468,,village,Trefin
51.6418212,-3.2461663,,suburb,Tredomen
51.5782273,-2.8513320,,hamlet,Llandevenny
51.5932648,-3.0444620,,suburb,Cefn
53.1357369,-4.1377425,,hamlet,Fachwen
53.1697919,-4.1274181,,village,Rhiwlas
53.1806055,-4.1365803,,village,Pentir
51.5888273,-2.9753629,,suburb,Eveswell
51.5885820,-2.9855081,,suburb,Victoria
51.6089826,-2.8672125,,hamlet,Llandevaud
51.4886484,-3.1324107,,suburb,Pengam Green
51.7967875,-3.7352384,,village,Cae'r Lan
51.7867538,-3.7384571,,village,Pen Rhos
51.7906030,-3.7375559,,hamlet,Caer Bont
53.0501055,-3.0835704,,village,New Brighton
52.4127709,-3.9294372,,village,Goginan
52.4104006,-3.9043061,,hamlet,Cwm-brwyno
53.3537033,-4.4398933,,village,Llanbabo
53.3746560,-4.4326002,,village,Carreglefn
53.3273606,-4.5529881,,village,Llanfwrog
53.3162354,-4.5105878,,village,Llanfigaol
53.3140818,-4.5328179,,village,Llanfachraeth
53.2942327,-4.5036355,,village,Bodedern
53.3001833,-4.4325677,,village,Llechcynfarwydd
53.3956378,-4.4184056,,village,Rhosbeirio
53.3929764,-4.4529096,,village,Llanfechell
53.3695282,-4.4726506,,village,Llanfflewyn
52.4410234,-3.9592577,,hamlet,Salem
51.6213429,-2.8566772,,hamlet,Parc Seymour
51.5419955,-3.0124164,,farm,New Farm
51.5523119,-3.0537774,,farm,Berry Hill Fruit Farm
51.4158280,-3.2404368,,suburb,Palmerstown
51.4169273,-3.2859869,,suburb,Colcot
51.7303407,-4.6960385,,hamlet,Sardis
51.5177851,-3.1641986,,suburb,Cyncoed
51.5138230,-3.1533703,,suburb,Llanedeyrn
51.7225732,-4.7242209,,village,Pentlepoir
53.3885149,-4.3031332,,village,Nebo
53.3773544,-4.3214151,,hamlet,Gadfa
53.3789416,-4.3851873,,hamlet,Four Crosses
53.3621448,-4.3063948,,hamlet,City Dulas
53.3641935,-4.3325731,,hamlet,Pengraigwen
53.3679287,-4.3666801,,village,Rhosybol
53.3879006,-4.3160078,,village,Penysarn
53.4019055,-4.3491312,,village,Pentrefelin
53.3421736,-4.2496247,,hamlet,Llanallgo
53.3566816,-4.2837907,,village,Brynrefail
53.3952517,-4.3276932,,hamlet,Cerrig-Mân
53.3845825,-4.2841286,,hamlet,Llys Dulas
53.4025474,-4.3067021,,hamlet,Pengorffwysfa
53.4116050,-4.3075433,,hamlet,Llaneilian
53.4138548,-4.3319363,,suburb,Porth Amlwch
53.3761348,-4.3952794,,hamlet,Rhosgoch
53.2234878,-4.2733853,,village,Gaerwen
53.2278701,-4.2912665,,village,Pentre Berw
53.3193310,-4.2390787,,village,Tynygongl
53.2998434,-4.2358172,,village,Llanbedrgoch
53.3159982,-4.3183005,,village,Capel Coch
53.2694661,-4.2701494,,village,Talwrn
53.2842479,-4.2488232,,hamlet,Llanddyfnan
53.3142548,-4.3602717,,hamlet,Coedana
53.3402958,-4.3413889,,hamlet,Llandyfrydog
53.3189721,-4.2588198,,village,Brynteg
53.3363497,-4.2469752,,village,Marianglas
53.2855057,-4.3451017,,village,Llangwyllog
53.4118150,-4.3793103,,village,Burwen
53.4231886,-4.4434502,,village,Llanbadrig
53.3693997,-4.2965080,,village,Dulas
53.2766142,-4.5356596,,village,Caergeiliog
53.2701727,-4.4730890,,village,Bryngwran
53.2598540,-4.4139517,,village,Gwalchmai
53.2640219,-4.3593894,,village,Bodffordd
53.2454243,-4.3399656,,village,Rhostrehwfa
53.2326593,-4.1801918,,neighbourhood,Four Crosses
53.1677268,-3.1121717,,village,Mynydd Isa
53.3867186,-4.4090819,,village,Bodewryd
53.3553867,-4.2699999,,hamlet,Rhos Lligwy
53.1901645,-4.2257971,,hamlet,Llanedwen
53.3503148,-4.2834753,,hamlet,Penrhoslligwy
53.3247939,-4.4630631,,village,Llantrisant
53.3725344,-4.5098962,,hamlet,Llanrhyddlad
53.3872386,-4.4917005,,hamlet,Cefn Coch
53.3804299,-4.4763368,,hamlet,Mynydd Mechell
53.2683379,-4.5198549,,hamlet,Llanfihangel yn Nhowyn
53.2612796,-4.5516104,,hamlet,Llanfair yn Neubwll
53.2490073,-4.6005339,,village,Rhoscolyn
53.3394518,-4.4841474,,village,Llanddeusant
53.2066749,-4.4013875,,village,Bethel
53.1888718,-4.3297185,,village,Llangaffo
53.1572904,-4.2851919,,hamlet,Foel
53.1919130,-4.4676679,,village,Aberffraw
53.1966366,-4.4226949,,village,Llangadwaladr
53.2715979,-4.3984884,,village,Bodwrog
53.2485966,-4.3654437,,hamlet,Mona
53.2582716,-4.3673717,,hamlet,Heneglwys
53.2353576,-4.3465439,,village,Llangristiolus
